#pT  dN/(2pi dy pT dpT)  dN/(2pi dy pT dpT)_err  vn{SP}  vn{SP}_err
2.0477197662e+00  1.6925998882e-01  3.9636394573e-03  -3.8338823071e-02  5.5506122863e-03  1.2146130016e-01  8.5159098936e-03  2.4354825393e-02  3.4082113183e-03  7.5748903154e-03  2.5827960540e-03  7.2368607118e-03  1.8468821826e-03  
2.1475256143e+00  1.2285725729e-01  3.0432002816e-03  -4.1792403434e-02  6.0917830970e-03  1.2366380234e-01  9.0706387512e-03  2.6720081761e-02  3.6552439598e-03  4.1975635231e-04  2.6716953282e-03  6.6760269093e-03  2.3697265466e-03  
2.2477278775e+00  8.9850585137e-02  2.3460456673e-03  -4.9063915990e-02  6.8110805921e-03  1.2383035237e-01  9.3836095193e-03  2.1578416545e-02  3.4855553268e-03  7.5960083628e-03  3.2334907628e-03  7.9103827341e-03  2.4361276973e-03  
2.3476927829e+00  6.5209187891e-02  1.8299828376e-03  -5.6392974297e-02  7.7501059094e-03  1.3046583496e-01  9.6572389134e-03  2.6046971810e-02  4.3278918718e-03  5.6765857389e-03  3.2320890553e-03  4.5563825353e-03  2.4003653463e-03  
2.4476363854e+00  4.7226882163e-02  1.4202515124e-03  -5.3051830589e-02  8.1814038051e-03  1.3281589175e-01  1.0585590039e-02  2.5101173999e-02  3.8473539725e-03  2.6513712850e-03  3.3153819387e-03  1.2086781505e-02  3.4626134935e-03  
2.5478731997e+00  3.4868410736e-02  1.1050863243e-03  -6.0507290690e-02  9.3334137349e-03  1.2502514422e-01  9.6716442636e-03  2.0221037329e-02  4.8456562726e-03  9.0950103606e-03  4.6997232380e-03  9.9196373286e-03  3.5315267356e-03  
2.6477640242e+00  2.5154692974e-02  8.2155904746e-04  -6.8878585125e-02  1.0137741955e-02  1.2980142047e-01  1.1061199586e-02  2.1667515286e-02  4.9362344189e-03  1.3169635823e-02  4.8711153640e-03  1.5738954872e-02  3.8521542162e-03  
2.7480187959e+00  1.8193424611e-02  6.2135030465e-04  -6.8330663562e-02  1.1820710717e-02  1.3396499184e-01  1.1266892626e-02  2.2526820112e-02  5.9567631539e-03  2.1829861378e-02  5.5855441169e-03  1.1505421634e-02  4.8262799257e-03  
2.8475563772e+00  1.3223059339e-02  4.9066130026e-04  -7.9340874359e-02  1.2123651877e-02  1.3295550545e-01  1.1938052446e-02  2.2914213997e-02  8.6551677467e-03  3.4227213709e-03  6.3623266351e-03  8.8232643043e-03  5.0041402751e-03  
2.9472667866e+00  9.5185517074e-03  3.7506821922e-04  -8.1121530351e-02  1.2868054207e-02  1.3688677291e-01  1.2286241898e-02  1.7372444969e-02  8.9718202035e-03  1.0805064007e-02  7.3484418662e-03  1.0331843312e-02  6.0181606322e-03  
