#pT  dN/(2pi dy pT dpT)  dN/(2pi dy pT dpT)_err  vn{SP}  vn{SP}_err
2.0479057105e+00  1.2463695897e-01  3.4856454896e-03  -4.0959309180e-02  5.1183810470e-03  9.1826220212e-02  9.6699079221e-03  8.3963746516e-03  3.3186946013e-03  5.0323501876e-03  2.0609631970e-03  1.0975092048e-02  2.3310852124e-03  
2.1476903491e+00  9.0899862912e-02  2.6897531381e-03  -3.8336483876e-02  5.3228405060e-03  8.9459526254e-02  9.3908740080e-03  3.8637016432e-03  2.7581543858e-03  5.6058616575e-03  2.4269966590e-03  8.8576568187e-03  2.4420587288e-03  
2.2475548458e+00  6.6278125255e-02  2.1184550209e-03  -4.4789470962e-02  6.2115608701e-03  9.9246242067e-02  1.0989145741e-02  8.3027657992e-03  3.6803537159e-03  4.6240486026e-03  3.1799678992e-03  1.1210439819e-02  2.8313505110e-03  
2.3475969281e+00  4.8199866855e-02  1.6067617053e-03  -4.8177423505e-02  6.9832506494e-03  9.2509574377e-02  1.0406029607e-02  5.9839952704e-03  3.6179677398e-03  6.3046064734e-03  3.2695570536e-03  8.1442582518e-03  3.4181235432e-03  
2.4479426530e+00  3.5521380803e-02  1.2517868038e-03  -5.4340699501e-02  8.2526393353e-03  9.7017688024e-02  1.0303294020e-02  1.3136177453e-02  5.1503035068e-03  9.6714334404e-03  3.7120830730e-03  7.8610421620e-03  4.2872866234e-03  
2.5476714857e+00  2.5829571893e-02  9.7002239642e-04  -5.4655797909e-02  8.7260020105e-03  9.5424540649e-02  1.2057360301e-02  1.7299076901e-03  5.3999622959e-03  6.2105527917e-03  3.7582095396e-03  1.2196842374e-02  4.5568944237e-03  
2.6477173195e+00  1.9031906159e-02  7.4100874527e-04  -6.1818464455e-02  1.0822521498e-02  9.1827555958e-02  9.7652195639e-03  2.5833621725e-03  6.4140347332e-03  4.0596298873e-03  4.1587425544e-03  6.2860772252e-03  4.4301206284e-03  
2.7479597985e+00  1.3837454431e-02  5.8446224816e-04  -6.6742170737e-02  9.9955535577e-03  9.4450835308e-02  1.2763244452e-02  5.0314933593e-03  6.0759461798e-03  1.0662883195e-02  5.5285727508e-03  8.3289165563e-03  5.3238670901e-03  
2.8475563816e+00  9.9524597248e-03  4.3791109849e-04  -8.4393986831e-02  1.2144083061e-02  8.2268618420e-02  1.1662993947e-02  1.1773108357e-02  7.9873221540e-03  2.5521434948e-03  7.8107906721e-03  2.4426572384e-02  6.2992054265e-03  
2.9473818689e+00  7.3717296501e-03  3.3403828268e-04  -6.0496372688e-02  1.0783920282e-02  9.9001707202e-02  1.4456382765e-02  5.0993472671e-03  9.4547329916e-03  1.1734881534e-02  8.1822111141e-03  1.8403464367e-02  6.6815516595e-03  
